gender,vertical,fabric_category,brand,usage,brick,product,sub_product,target_audience,fit,standard_size,barcode_size,garment_waist,inseam_length,to_fit_waist,across_shoulder,chest,front_length,to_fit_foot_length,outseam length,sleeve_length,outseam_length,Sleeve length,full_sleeve_length,half_sleeve_length,long_sleeve_length,short_sleeve_length,quarter_sleeve_length,to__waist,to__foot_length
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular And Bootcut,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular And Bootcut,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular And Bootcut,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular And Bootcut,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular And Flare,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular And Flare,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular And Flare,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular And Flare,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular And Straight,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular And Straight,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular And Straight,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular And Straight,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular And Tapered,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular And Tapered,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular And Tapered,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular And Tapered,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular And Wide,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular And Wide,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular And Wide,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular And Wide,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular and Bootcut,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular and Bootcut,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular and Bootcut,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular and Bootcut,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular and Flare,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular and Flare,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular and Flare,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular and Flare,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular and Straight,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular and Straight,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular and Straight,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular and Straight,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular and Tapered,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular and Tapered,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular and Tapered,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular and Tapered,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular and Wide,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular and Wide,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular and Wide,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular and Wide,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed And Bootcut,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed And Bootcut,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed And Bootcut,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed And Bootcut,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed And Flare,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed And Flare,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed And Flare,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed And Flare,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed And Straight,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed And Straight,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed And Straight,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed And Straight,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed And Tapered,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed And Tapered,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed And Tapered,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed And Tapered,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed And Wide,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed And Wide,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed And Wide,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed And Wide,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed and Bootcut,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed and Bootcut,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed and Bootcut,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed and Bootcut,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed and Flare,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed and Flare,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed and Flare,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed and Flare,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed and Straight,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed and Straight,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed and Straight,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed and Straight,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed and Tapered,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed and Tapered,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed and Tapered,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed and Tapered,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed and Wide,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed and Wide,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed and Wide,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Relaxed and Wide,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Plus Size,Plus Loose,3XL,XXXL-1.21m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Plus Size,Plus Loose,4XL,4XL-1.26m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Plus Size,Plus Loose,5XL,5XL-1.31m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Plus Size,Plus Loose,6XL,6XL-1.36m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Plus Size,Plus Loose,XXL,XXL-1.16m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Plus Size,Plus Regular,3XL,XXXL-1.21m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Plus Size,Plus Regular,4XL,4XL-1.26m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Plus Size,Plus Regular,5XL,5XL-1.31m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Plus Size,Plus Regular,6XL,6XL-1.36m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Plus Size,Plus Regular,XXL,XXL-1.16m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted And Bootcut,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted And Bootcut,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted And Bootcut,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted And Bootcut,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted And Flare,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted And Flare,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted And Flare,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted And Flare,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted And Straight,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted And Straight,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted And Straight,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted And Straight,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted And Tapered,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted And Tapered,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted And Tapered,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted And Tapered,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted And Wide,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted And Wide,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted And Wide,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted And Wide,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted and Bootcut,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted and Bootcut,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted and Bootcut,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted and Bootcut,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted and Flare,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted and Flare,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted and Flare,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted and Flare,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted and Straight,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted and Straight,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted and Straight,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted and Straight,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted and Tapered,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted and Tapered,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted and Tapered,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted and Tapered,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted and Wide,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted and Wide,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted and Wide,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Fitted and Wide,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Loose,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Loose,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Loose,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Loose,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Regular,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Regular,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Regular,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Regular,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Regular And Bootcut,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Regular And Bootcut,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Regular And Bootcut,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Regular And Bootcut,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Regular And Flare,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Regular And Flare,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Regular And Flare,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Regular And Flare,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Regular And Straight,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Regular And Straight,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Regular And Straight,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Regular And Straight,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Regular And Tapered,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Regular And Tapered,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Regular And Tapered,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Regular And Tapered,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Regular And Wide,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Regular And Wide,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Regular And Wide,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Youth,Regular And Wide,XS,XS-81cm,,,,,,,,,,,,,,,,,,
